match_id,innings,runs,balls,wkts,Eco,win,PP_perf,Middle_perf,Death_perf,bowler,team,team_total
S07M004,2,22,12,0,11.0,1.0,,0-22(12),,BJ McMullen,DC,10-241 (118)
S07M007,2,11,6,0,11.0,1.0,,0-11(6),,BJ McMullen,DC,10-185 (113)
S07M012,1,20,12,0,10.0,0.0,0-9(6),0-11(6),,BJ McMullen,DC,7-234 (120)
S07M021,2,20,6,0,20.0,1.0,0-20(6),,,BJ McMullen,DC,3-238 (120)
S07M001,1,50,24,0,12.5,0.0,0-23(12),0-18(6),0-9(6),Jagjit Singh,MI,6-262 (120)
S07M022,2,52,22,0,14.18,0.0,,0-44(18),0-8(4),V Puthur,SRH,6-193 (112)
S07M044,1,44,24,0,11.0,1.0,,0-35(18),0-9(6),V Puthur,SRH,7-219 (120)
S07M004,1,43,24,0,10.75,0.0,0-26(12),0-6(6),0-11(6),OEG Baartman,GT,2-251 (120)
S07M006,2,35,13,0,16.15,0.0,,0-9(6),0-26(7),OEG Baartman,GT,0-185 (103)
S07M004,2,55,24,0,13.75,1.0,0-33(12),0-22(12),,DW Lawrence,DC,10-241 (118)
S07M049,1,13,6,0,13.0,1.0,0-13(6),,,DW Lawrence,DC,10-110 (91)
