match_id,innings,runs,balls,wkts,Eco,win,PP_perf,Middle_perf,Death_perf,bowler,team,team_total
S03M012,2,35,24,4,8.75,1.0,1-19(12),,3-16(12),Atharva Ankolekar,MI,8-175 (120)
S03M038,2,37,24,2,9.25,0.0,1-25(12),0-3(6),1-9(6),Atharva Ankolekar,MI,6-205 (117)
S03M043,2,47,23,1,12.26,0.0,0-8(6),,1-39(17),Atharva Ankolekar,MI,4-182 (119)
S03M003,1,34,24,2,8.5,0.0,1-8(12),,1-26(12),RA Jadeja,DC,4-194 (120)
S03M010,1,44,24,1,11.0,0.0,0-32(18),,1-12(6),RA Jadeja,DC,4-216 (120)
S03M013,2,53,24,0,13.25,1.0,0-34(18),,0-19(6),RA Jadeja,DC,6-205 (120)
S03M018,2,41,24,1,10.25,1.0,0-16(12),,1-25(12),RA Jadeja,DC,6-200 (120)
S03M030,2,46,24,2,11.5,0.0,0-37(18),,2-9(6),RA Jadeja,DC,5-215 (117)
S03M034,2,44,24,0,11.0,1.0,0-31(12),,0-13(12),RA Jadeja,DC,3-209 (120)
S03M038,1,35,18,0,11.67,1.0,0-35(18),,,RA Jadeja,DC,2-204 (120)
S03M041,1,39,18,0,13.0,0.0,0-39(18),,,RA Jadeja,DC,5-198 (120)
S03M047,2,12,6,0,12.0,1.0,0-12(6),,,RA Jadeja,DC,5-206 (120)
S03M051,2,19,12,0,9.5,1.0,,,0-19(12),RA Jadeja,DC,10-143 (113)
S03M068,2,21,12,0,10.5,0.0,0-12(6),,0-9(6),RA Jadeja,DC,3-197 (111)
S03M072,2,33,20,1,9.9,0.0,0-21(12),,1-12(8),RA Jadeja,DC,4-191 (110)
S03M005,2,22,18,2,7.33,0.0,,2-22(18),,K Kartikeya,GT,5-180 (118)
S03M014,2,41,18,0,13.67,0.0,,0-41(18),,K Kartikeya,GT,6-182 (115)
S03M024,1,16,18,1,5.33,1.0,,1-16(18),,K Kartikeya,GT,9-126 (120)
S03M055,1,38,24,1,9.5,0.0,,1-38(24),,K Kartikeya,GT,6-194 (120)
S03M059,1,31,24,1,7.75,0.0,,1-31(24),,K Kartikeya,GT,5-207 (120)
S03M074,1,15,12,1,7.5,1.0,,1-15(12),,K Kartikeya,GT,5-210 (120)
S03M006,1,31,24,1,7.75,0.0,,1-31(24),,AJ Turner,MI,8-171 (120)
S03M012,2,19,12,1,9.5,1.0,,1-19(12),,AJ Turner,MI,8-175 (120)
S03M043,2,21,18,0,7.0,0.0,,0-21(18),,AJ Turner,MI,4-182 (119)
S03M048,1,27,24,2,6.75,0.5,0-7(6),2-14(12),0-6(6),AJ Turner,MI,5-181 (120)
S03M073,2,57,24,2,14.25,1.0,0-20(12),,2-37(12),AJ Turner,MI,9-196 (120)
S03M010,1,45,24,0,11.25,0.0,0-21(12),0-24(12),,MG Bracewell,DC,4-216 (120)
S03M021,2,23,18,1,7.67,0.0,1-15(12),0-8(6),,MG Bracewell,DC,4-200 (113)
S03M030,2,43,24,1,10.75,0.0,0-30(18),1-13(6),,MG Bracewell,DC,5-215 (117)
S03M051,2,11,18,3,3.67,1.0,3-11(18),,,MG Bracewell,DC,10-143 (113)
S03M060,2,21,18,1,7.0,1.0,1-21(18),,,MG Bracewell,DC,10-190 (117)
S03M063,2,38,18,0,12.67,0.0,0-38(18),,,MG Bracewell,DC,9-189 (113)
S03M072,2,23,12,0,11.5,0.0,0-23(12),,,MG Bracewell,DC,4-191 (110)
S03M009,2,40,18,0,13.33,0.0,,0-19(12),0-21(6),HV Patel,PBKS,4-198 (111)
S03M015,2,16,18,2,5.33,1.0,,2-16(18),,HV Patel,PBKS,5-177 (120)
S03M020,2,17,12,1,8.5,1.0,,1-17(12),,HV Patel,PBKS,10-160 (120)
S03M024,2,18,12,1,9.0,0.0,,1-18(12),,HV Patel,PBKS,9-130 (94)
S03M028,1,48,24,2,12.0,0.0,,2-29(18),0-19(6),HV Patel,PBKS,7-180 (120)
S03M004,1,34,18,1,11.33,0.0,,,1-34(18),JC Archer,LSG,5-216 (120)
S03M007,1,52,24,2,13.0,0.0,0-1(0),0-9(6),2-42(18),JC Archer,LSG,6-202 (120)
S03M011,1,61,24,0,15.25,0.0,,0-33(12),0-28(12),JC Archer,LSG,3-220 (120)
S03M017,1,27,18,0,9.0,0.0,,,0-27(18),JC Archer,LSG,6-189 (120)
S03M065,1,51,24,3,12.75,0.0,1-25(12),1-16(6),1-10(6),JC Archer,LSG,7-191 (120)
S03M036,2,29,24,5,7.25,1.0,,1-6(6),4-23(18),Mohammad Ghazanfar,CSK,9-181 (120)
S03M028,2,25,24,3,6.25,1.0,0-7(6),0-8(6),3-10(12),SS Ghosh,MI,9-151 (120)
S03M053,2,8,6,1,8.0,1.0,1-8(6),,,SS Ghosh,MI,10-84 (60)
S03M064,2,28,18,1,9.33,0.0,0-10(6),1-18(12),,SS Ghosh,MI,5-173 (102)
S03M041,2,28,24,2,7.0,1.0,1-2(6),0-8(6),1-18(12),Naveen-ul-Haq,SRH,4-192 (120)
S03M046,2,39,21,2,11.14,0.0,1-21(12),1-9(6),0-9(3),Naveen-ul-Haq,SRH,8-189 (111)
S03M069,2,23,24,1,5.75,0.0,0-12(12),0-6(6),1-5(6),Naveen-ul-Haq,SRH,2-176 (104)
S03M002,1,34,24,0,8.5,1.0,0-13(6),0-21(18),,Harshit Rana,CSK,5-192 (120)
S03M008,2,22,18,2,7.33,1.0,2-22(18),,,Harshit Rana,CSK,10-137 (99)
S03M022,2,44,24,1,11.0,0.0,1-31(18),,0-13(6),Harshit Rana,CSK,4-178 (101)
S03M026,1,35,24,0,8.75,1.0,0-17(12),0-18(12),,Harshit Rana,CSK,4-212 (120)
S03M065,2,29,24,2,7.25,1.0,2-11(12),,0-18(12),Harshit Rana,CSK,7-183 (120)
S03M021,1,27,18,2,9.0,1.0,,1-9(6),1-18(12),Tanush Kotian,SRH,7-198 (120)
S03M052,2,11,12,2,5.5,1.0,,0-8(6),2-3(6),Tanush Kotian,SRH,10-169 (116)
S03M056,1,14,18,1,4.67,0.0,,1-14(18),,Tanush Kotian,SRH,9-163 (120)
S03M062,1,43,18,0,14.33,0.0,,0-14(6),0-29(12),Tanush Kotian,SRH,5-197 (120)
S03M003,2,25,24,2,6.25,1.0,,2-25(24),,Harpreet Brar,RCB,8-183 (120)
S03M009,1,34,24,0,8.5,1.0,,0-34(24),,Harpreet Brar,RCB,6-195 (120)
S03M013,1,42,24,0,10.5,0.0,,0-42(24),,Harpreet Brar,RCB,6-216 (120)
S03M019,1,41,24,1,10.25,1.0,0-19(12),1-22(12),,Harpreet Brar,RCB,8-210 (120)
S03M025,2,37,24,0,9.25,0.0,0-16(12),0-21(12),,Harpreet Brar,RCB,4-178 (107)
S03M029,2,25,18,0,8.33,1.0,,0-25(18),,Harpreet Brar,RCB,3-211 (120)
S03M035,1,36,18,0,12.0,0.0,,0-36(18),,Harpreet Brar,RCB,7-211 (120)
S03M040,1,28,24,0,7.0,0.0,0-16(12),0-12(12),,Harpreet Brar,RCB,5-149 (120)
S03M062,2,26,24,0,6.5,1.0,,0-26(24),,Harpreet Brar,RCB,10-164 (117)
S03M073,1,45,24,2,11.25,0.0,2-17(12),0-17(6),0-11(6),Harpreet Brar,RCB,5-199 (120)
S03M001,1,36,24,0,9.0,1.0,,0-18(12),0-18(12),M Jansen,RR,6-205 (120)
S03M023,1,19,24,1,4.75,0.0,1-6(12),0-13(12),,M Jansen,RR,5-203 (120)
S03M029,1,51,24,0,12.75,0.0,0-23(12),0-28(12),,M Jansen,RR,7-212 (120)
S03M042,2,36,24,2,9.0,0.0,2-30(18),0-6(6),,M Jansen,RR,5-183 (101)
S03M049,1,37,24,1,9.25,1.0,1-32(18),0-5(6),,M Jansen,RR,8-194 (120)
S03M053,1,32,24,1,8.0,0.0,0-26(18),1-6(6),,M Jansen,RR,7-180 (120)
S03M070,2,37,18,0,12.33,0.0,0-27(12),0-10(6),,M Jansen,RR,4-206 (111)
S03M001,2,49,24,2,12.25,0.0,0-36(18),,2-13(6),SH Johnson,SRH,5-207 (113)
S03M011,2,40,24,1,10.0,1.0,1-13(12),,0-27(12),SH Johnson,SRH,5-219 (120)
S03M026,2,42,21,1,12.0,0.0,0-22(12),,1-20(9),SH Johnson,SRH,3-213 (111)
S03M041,2,37,24,1,9.25,1.0,0-21(12),,1-16(12),SH Johnson,SRH,4-192 (120)
S03M012,1,36,24,1,9.0,0.0,0-19(12),,1-17(12),Swapnil Singh,RR,8-181 (120)
S03M016,1,63,24,1,15.75,1.0,0-35(12),,1-28(12),Swapnil Singh,RR,8-197 (120)
S03M059,2,54,24,0,13.5,1.0,,0-24(12),0-30(12),Swapnil Singh,RR,4-198 (120)
S03M066,2,29,24,3,7.25,1.0,,2-10(12),1-19(12),Swapnil Singh,RR,7-185 (120)
S03M035,1,34,24,0,8.5,0.0,,0-34(24),,RS Hangargekar,RCB,7-211 (120)
S03M045,2,20,24,3,5.0,1.0,,3-20(24),,RS Hangargekar,RCB,9-171 (120)
S03M049,2,30,24,1,7.5,0.0,,1-30(24),,RS Hangargekar,RCB,6-196 (114)
S03M054,1,33,24,0,8.25,1.0,,0-33(24),,RS Hangargekar,RCB,7-177 (120)
S03M057,2,46,24,0,11.5,0.0,,0-46(24),,RS Hangargekar,RCB,2-215 (119)
S03M067,1,20,18,0,6.67,1.0,0-11(12),0-9(6),,RS Hangargekar,RCB,4-185 (120)
S03M037,2,29,18,2,9.67,1.0,,0-9(6),2-20(12),KA Maharaj,RR,7-198 (120)
S03M059,2,33,24,0,8.25,1.0,0-14(12),0-19(12),,KA Maharaj,RR,4-198 (120)
S03M066,2,33,24,2,8.25,1.0,0-25(18),2-8(6),,KA Maharaj,RR,7-185 (120)
S03M001,2,32,24,1,8.0,0.0,,1-32(24),,C Sakariya,SRH,5-207 (113)
S03M011,2,36,24,2,9.0,1.0,,2-36(24),,C Sakariya,SRH,5-219 (120)
S03M026,2,37,24,0,9.25,0.0,,0-37(24),,C Sakariya,SRH,3-213 (111)
S03M041,2,36,24,0,9.0,1.0,,0-36(24),,C Sakariya,SRH,4-192 (120)
S03M069,2,36,24,1,9.0,0.0,,1-36(24),,C Sakariya,SRH,2-176 (104)
S03M012,1,31,24,1,7.75,0.0,,1-31(24),,HR Shokeen,RR,8-181 (120)
S03M016,1,29,24,1,7.25,1.0,,1-29(24),,HR Shokeen,RR,8-197 (120)
S03M037,2,41,24,0,10.25,1.0,0-8(6),0-33(18),,HR Shokeen,RR,7-198 (120)
S03M059,2,31,24,2,7.75,1.0,1-10(12),1-21(12),,HR Shokeen,RR,4-198 (120)
S03M066,2,47,24,0,11.75,1.0,0-43(18),0-4(6),,HR Shokeen,RR,7-185 (120)
S03M034,2,36,24,1,9.0,1.0,,1-36(24),,Avesh Khan,DC,3-209 (120)
S03M038,1,27,24,0,6.75,1.0,,0-12(12),0-15(12),Avesh Khan,DC,2-204 (120)
S03M041,1,30,18,0,10.0,0.0,,0-12(12),0-18(6),Avesh Khan,DC,5-198 (120)
S03M060,2,48,24,1,12.0,1.0,,1-48(24),,Avesh Khan,DC,10-190 (117)
S03M063,2,36,24,2,9.0,0.0,,2-36(24),,Avesh Khan,DC,9-189 (113)
S03M068,2,31,24,0,7.75,0.0,,0-31(24),,Avesh Khan,DC,3-197 (111)
S03M002,2,34,18,1,11.33,0.0,,0-5(6),1-29(12),Umran Malik,MI,7-193 (111)
S03M053,2,15,12,1,7.5,1.0,,1-15(12),,Umran Malik,MI,10-84 (60)
S03M064,2,31,24,0,7.75,0.0,0-18(12),0-5(6),0-8(6),Umran Malik,MI,5-173 (102)
S03M068,1,38,24,2,9.5,1.0,,0-17(12),2-21(12),Umran Malik,MI,9-194 (120)
S03M004,1,16,12,1,8.0,0.0,1-16(12),,,Ravi Teja,LSG,5-216 (120)
S03M007,1,41,24,1,10.25,0.0,1-35(18),0-6(6),,Ravi Teja,LSG,6-202 (120)
S03M017,1,24,18,1,8.0,0.0,1-24(18),,,Ravi Teja,LSG,6-189 (120)
S03M035,2,38,18,0,12.67,1.0,0-38(18),,,Ravi Teja,LSG,4-195 (120)
S03M039,1,33,18,0,11.0,1.0,0-33(18),,,Ravi Teja,LSG,7-192 (120)
S03M061,2,23,18,1,7.67,0.0,1-23(18),,,Ravi Teja,LSG,4-179 (120)
S03M014,1,34,24,3,8.5,1.0,,0-11(6),3-23(18),A Mishra,CSK,9-177 (120)
S03M018,1,35,24,0,8.75,0.0,,0-19(18),0-16(6),A Mishra,CSK,2-201 (120)
S03M032,1,44,24,0,11.0,0.0,,0-23(12),0-21(12),A Mishra,CSK,3-200 (120)
S03M036,2,45,24,1,11.25,1.0,,1-45(24),,A Mishra,CSK,9-181 (120)
S03M058,1,51,24,0,12.75,0.0,,0-34(18),0-17(6),A Mishra,CSK,4-190 (120)
S03M009,2,43,24,1,10.75,0.0,1-30(18),,0-13(6),Mohammed Shami,PBKS,4-198 (111)
S03M028,1,37,24,2,9.25,0.0,1-11(12),,1-26(12),Mohammed Shami,PBKS,7-180 (120)
S03M047,1,59,24,1,14.75,0.0,0-28(12),,1-31(12),Mohammed Shami,PBKS,3-234 (120)
S03M061,1,43,24,0,10.75,1.0,0-26(12),,0-17(12),Mohammed Shami,PBKS,5-178 (120)
S03M042,2,5,6,0,5.0,0.0,,0-5(6),,Ashwani Kumar,RR,5-183 (101)
S03M049,1,45,24,2,11.25,1.0,,2-28(18),0-17(6),Ashwani Kumar,RR,8-194 (120)
S03M053,1,54,24,2,13.5,0.0,,1-37(18),1-17(6),Ashwani Kumar,RR,7-180 (120)
S03M049,1,25,18,2,8.33,1.0,,0-9(6),2-16(12),TU Deshpande,RR,8-194 (120)
S03M053,1,27,24,1,6.75,0.0,,0-11(12),1-16(12),TU Deshpande,RR,7-180 (120)
S03M040,1,36,24,2,9.0,0.0,,2-36(24),,DS Airee,RCB,5-149 (120)
S03M073,1,25,24,1,6.25,0.0,,1-25(24),,DS Airee,RCB,5-199 (120)
S03M009,1,26,18,1,8.67,1.0,1-26(18),,,Mohammed Siraj,RCB,6-195 (120)
S03M013,1,29,18,0,9.67,0.0,0-29(18),,,Mohammed Siraj,RCB,6-216 (120)
S03M054,1,12,18,1,4.0,1.0,1-6(12),0-6(6),,Mohammed Siraj,RCB,7-177 (120)
S03M057,2,44,24,1,11.0,0.0,1-28(12),0-8(6),0-8(6),Mohammed Siraj,RCB,2-215 (119)
S03M071,1,20,18,0,6.67,0.0,0-10(12),,0-10(6),Mohammed Siraj,RCB,6-210 (120)
S03M032,2,36,24,0,9.0,1.0,,0-36(24),,N Rana,KKR,5-192 (120)
S03M037,1,35,24,0,8.75,0.0,,0-35(24),,N Rana,KKR,6-229 (120)
S03M044,2,26,18,1,8.67,1.0,,1-26(18),,N Rana,KKR,6-174 (120)
S03M051,1,32,18,0,10.67,0.0,,0-32(18),,N Rana,KKR,5-175 (120)
S03M056,2,28,24,2,7.0,1.0,,2-28(24),,N Rana,KKR,10-130 (107)
S03M021,2,48,24,0,12.0,0.0,,0-48(24),,PWH de Silva,DC,4-200 (113)
S03M051,2,24,24,3,6.0,1.0,,1-17(18),2-7(6),PWH de Silva,DC,10-143 (113)
S03M005,1,33,18,1,11.0,1.0,,0-5(6),1-28(12),M Markande,PBKS,5-178 (120)
S03M031,1,31,18,0,10.33,0.0,,0-31(18),,M Markande,PBKS,4-174 (120)
S03M040,2,14,18,2,4.67,1.0,,2-14(18),,M Markande,PBKS,10-133 (87)
S03M043,1,30,18,0,10.0,1.0,,0-11(6),0-19(12),M Markande,PBKS,5-177 (120)
S03M052,1,29,18,0,9.67,0.0,,0-29(18),,M Markande,PBKS,7-179 (120)
S03M058,2,31,18,0,10.33,1.0,,0-31(18),,M Markande,PBKS,10-188 (118)
S03M029,1,18,12,1,9.0,0.0,,1-18(12),,R Tewatia,RR,7-212 (120)
S03M034,1,27,18,1,9.0,0.0,,1-27(18),,R Tewatia,RR,5-254 (120)
S03M037,2,16,6,1,16.0,1.0,,1-16(6),,R Tewatia,RR,7-198 (120)
S03M070,2,8,6,0,8.0,0.0,,0-8(6),,R Tewatia,RR,4-206 (111)
S03M012,1,57,24,1,14.25,0.0,0-30(12),1-11(6),0-16(6),GF Linde,RR,8-181 (120)
S03M016,1,32,24,2,8.0,1.0,,2-20(18),0-12(6),GF Linde,RR,8-197 (120)
S03M025,1,36,24,3,9.0,1.0,2-24(12),1-12(12),,Harsh Dubey,LSG,9-177 (120)
S03M030,1,53,24,0,13.25,1.0,0-41(18),0-12(6),,Harsh Dubey,LSG,5-214 (120)
S03M044,1,51,24,0,12.75,0.0,0-24(12),0-27(12),,Harsh Dubey,LSG,8-182 (120)
S03M001,2,19,12,1,9.5,0.0,,,1-19(12),JO Holder,SRH,5-207 (113)
S03M011,2,42,24,1,10.5,1.0,,0-9(6),1-33(18),JO Holder,SRH,5-219 (120)
S03M026,2,48,18,0,16.0,0.0,0-16(6),,0-32(12),JO Holder,SRH,3-213 (111)
S03M041,2,50,24,1,12.5,1.0,,1-35(18),0-15(6),JO Holder,SRH,4-192 (120)
S03M033,1,27,24,2,6.75,0.0,2-9(12),0-6(6),0-12(6),LH Ferguson,MI,4-195 (120)
S03M004,1,30,18,1,10.0,0.0,,1-30(18),,Abdul Samad,LSG,5-216 (120)
S03M025,1,5,6,0,5.0,1.0,,0-5(6),,Abdul Samad,LSG,9-177 (120)
S03M030,1,7,6,0,7.0,1.0,,0-7(6),,Abdul Samad,LSG,5-214 (120)
S03M044,1,6,6,1,6.0,0.0,,1-6(6),,Abdul Samad,LSG,8-182 (120)
S03M048,2,3,6,0,3.0,0.5,,0-3(6),,Abdul Samad,LSG,6-181 (120)
S03M055,2,11,6,0,11.0,1.0,,0-11(6),,Abdul Samad,LSG,3-189 (120)
S03M065,1,5,6,0,5.0,0.0,,0-5(6),,Abdul Samad,LSG,7-191 (120)
S03M069,1,9,6,0,9.0,1.0,,0-9(6),,Abdul Samad,LSG,8-174 (120)
S03M003,1,25,18,0,8.33,0.0,,0-25(18),,K Gowtham,DC,4-194 (120)
S03M010,1,40,24,1,10.0,0.0,,1-40(24),,K Gowtham,DC,4-216 (120)
S03M021,2,29,24,0,7.25,0.0,,0-29(24),,K Gowtham,DC,4-200 (113)
S03M051,2,34,24,1,8.5,1.0,,1-34(24),,K Gowtham,DC,10-143 (113)
S03M006,1,20,18,1,6.67,0.0,0-15(12),1-5(6),,Suyash Sharma,MI,8-171 (120)
S03M012,2,24,18,0,8.0,1.0,,0-24(18),,Suyash Sharma,MI,8-175 (120)
S03M043,2,38,24,0,9.5,0.0,0-28(18),0-10(6),,Suyash Sharma,MI,4-182 (119)
S03M048,1,38,24,1,9.5,0.5,0-18(12),0-8(6),1-12(6),Suyash Sharma,MI,5-181 (120)
S03M013,2,12,12,0,6.0,1.0,,0-12(12),,BJ McMullen,DC,6-205 (120)
S03M018,2,10,6,0,10.0,1.0,,0-10(6),,BJ McMullen,DC,6-200 (120)
S03M030,2,8,6,0,8.0,0.0,,0-8(6),,BJ McMullen,DC,5-215 (117)
S03M034,2,17,6,0,17.0,1.0,0-17(6),,,BJ McMullen,DC,3-209 (120)
S03M038,1,18,12,0,9.0,1.0,0-18(12),,,BJ McMullen,DC,2-204 (120)
S03M041,1,30,24,0,7.5,0.0,0-4(6),0-26(18),,BJ McMullen,DC,5-198 (120)
S03M047,2,41,24,0,10.25,1.0,,0-41(24),,BJ McMullen,DC,5-206 (120)
S03M051,2,5,6,1,5.0,1.0,1-5(6),,,BJ McMullen,DC,10-143 (113)
S03M060,2,21,12,0,10.5,1.0,0-6(6),0-15(6),,BJ McMullen,DC,10-190 (117)
S03M063,2,7,6,1,7.0,0.0,,1-7(6),,BJ McMullen,DC,9-189 (113)
S03M068,2,38,24,0,9.5,0.0,0-27(12),0-11(12),,BJ McMullen,DC,3-197 (111)
S03M072,2,23,18,0,7.67,0.0,,0-23(18),,BJ McMullen,DC,4-191 (110)
S03M004,2,41,24,0,10.25,1.0,0-30(18),0-11(6),,VG Arora,KKR,6-202 (120)
S03M008,1,35,24,0,8.75,0.0,0-29(18),0-6(6),,VG Arora,KKR,8-138 (120)
S03M015,1,30,24,1,7.5,0.0,0-24(18),1-6(6),,VG Arora,KKR,4-197 (120)
S03M060,1,40,24,0,10.0,0.0,0-35(18),0-5(6),,VG Arora,KKR,7-193 (120)
S03M064,1,31,24,1,7.75,1.0,1-29(18),0-2(6),,VG Arora,KKR,10-169 (111)
S03M014,2,21,12,1,10.5,0.0,,1-21(12),,GD Phillips,GT,6-182 (115)
S03M071,2,17,12,1,8.5,1.0,,0-9(6),1-8(6),GD Phillips,GT,6-190 (120)
S03M074,1,26,18,0,8.67,1.0,0-16(12),,0-10(6),GD Phillips,GT,5-210 (120)
S03M025,2,24,18,1,8.0,0.0,1-1(6),0-7(6),0-16(6),Noor Ahmad,RCB,4-178 (107)
S03M040,1,32,24,0,8.0,0.0,0-15(12),,0-17(12),Noor Ahmad,RCB,5-149 (120)
S03M062,2,39,24,1,9.75,1.0,1-20(12),0-7(6),0-12(6),Noor Ahmad,RCB,10-164 (117)
S03M073,1,46,24,0,11.5,0.0,0-32(18),,0-14(6),Noor Ahmad,RCB,5-199 (120)
S03M027,1,32,24,0,8.0,1.0,0-23(12),0-4(6),0-5(6),Mukesh Kumar,GT,7-168 (120)
S03M033,2,35,24,2,8.75,1.0,1-23(12),0-5(6),1-7(6),Mukesh Kumar,GT,9-172 (120)
S03M050,2,41,24,0,10.25,1.0,0-19(12),0-4(6),0-18(6),Mukesh Kumar,GT,6-181 (120)
S03M063,1,46,24,0,11.5,1.0,0-33(12),0-6(6),0-7(6),Mukesh Kumar,GT,8-188 (120)
S03M045,2,38,24,1,9.5,1.0,0-23(12),,1-15(12),OEG Baartman,RCB,9-171 (120)
S03M049,2,39,24,1,9.75,0.0,1-24(12),,0-15(12),OEG Baartman,RCB,6-196 (114)
S03M018,2,39,24,1,9.75,1.0,,1-39(24),,Sikandar Raza,DC,6-200 (120)
S03M030,2,43,24,1,10.75,0.0,,1-31(18),0-12(6),Sikandar Raza,DC,5-215 (117)
S03M038,1,35,24,0,8.75,1.0,,0-35(24),,Sikandar Raza,DC,2-204 (120)
S03M006,1,35,24,2,8.75,0.0,1-16(12),1-19(12),,SZ Mulani,MI,8-171 (120)
S03M012,2,46,24,0,11.5,1.0,0-31(18),0-15(6),,SZ Mulani,MI,8-175 (120)
S03M009,2,33,15,0,13.2,0.0,,0-13(6),0-20(9),Yash Thakur,PBKS,4-198 (111)
S03M015,2,36,18,1,12.0,1.0,,0-22(12),1-14(6),Yash Thakur,PBKS,5-177 (120)
S03M028,1,23,24,0,5.75,0.0,,0-12(12),0-11(12),Yash Thakur,PBKS,7-180 (120)
S03M047,1,51,24,1,12.75,0.0,,0-22(12),1-29(12),Yash Thakur,PBKS,3-234 (120)
S03M061,1,37,24,0,9.25,1.0,,0-24(18),0-13(6),Yash Thakur,PBKS,5-178 (120)
S03M024,1,33,24,1,8.25,1.0,,1-11(12),0-22(12),V Nigam,GT,9-126 (120)
S03M055,1,33,18,1,11.0,0.0,0-14(6),,1-19(12),V Nigam,GT,6-194 (120)
S03M059,1,28,12,0,14.0,0.0,0-11(6),,0-17(6),V Nigam,GT,5-207 (120)
S03M001,2,37,24,0,9.25,0.0,0-21(12),0-16(12),,JD Unadkat,SRH,5-207 (113)
S03M011,2,46,24,1,11.5,1.0,0-26(12),1-20(12),,JD Unadkat,SRH,5-219 (120)
S03M026,2,43,24,1,10.75,0.0,,1-43(24),,JD Unadkat,SRH,3-213 (111)
S03M014,1,25,18,1,8.33,1.0,1-25(18),,,Mujeeb Ur Rahman,CSK,9-177 (120)
S03M032,1,27,18,0,9.0,0.0,0-27(18),,,Mujeeb Ur Rahman,CSK,3-200 (120)
S03M058,1,39,24,0,9.75,0.0,0-28(18),,0-11(6),Mujeeb Ur Rahman,CSK,4-190 (120)
S03M004,1,34,24,0,8.5,0.0,,0-34(24),,Ramandeep Singh,LSG,5-216 (120)
S03M011,1,8,6,0,8.0,0.0,,0-8(6),,Ramandeep Singh,LSG,3-220 (120)
S03M017,1,30,12,0,15.0,0.0,,0-30(12),,Ramandeep Singh,LSG,6-189 (120)
S03M035,2,15,12,0,7.5,1.0,,0-15(12),,Ramandeep Singh,LSG,4-195 (120)
S03M039,1,10,6,1,10.0,1.0,,1-10(6),,Ramandeep Singh,LSG,7-192 (120)
S03M061,2,5,6,0,5.0,0.0,,0-5(6),,Ramandeep Singh,LSG,4-179 (120)
S03M065,1,32,18,0,10.67,0.0,,0-32(18),,Ramandeep Singh,LSG,7-191 (120)
S03M006,1,18,12,1,9.0,0.0,,1-18(12),,Abhishek Sharma,MI,8-171 (120)
S03M012,2,18,18,0,6.0,1.0,,0-18(18),,Abhishek Sharma,MI,8-175 (120)
S03M038,2,31,18,0,10.33,0.0,,0-31(18),,Abhishek Sharma,MI,6-205 (117)
S03M043,2,28,18,0,9.33,0.0,,0-28(18),,Abhishek Sharma,MI,4-182 (119)
S03M048,1,38,24,0,9.5,0.5,0-24(12),0-14(12),,Abhishek Sharma,MI,5-181 (120)
S03M057,1,11,6,0,11.0,1.0,,0-11(6),,Abhishek Sharma,MI,7-211 (120)
S03M068,1,7,6,0,7.0,1.0,,0-7(6),,Abhishek Sharma,MI,9-194 (120)
S03M072,1,12,6,0,12.0,1.0,,0-12(6),,Abhishek Sharma,MI,9-190 (120)
S03M073,2,20,12,0,10.0,1.0,0-12(6),0-8(6),,Abhishek Sharma,MI,9-196 (120)
S03M074,2,32,12,0,16.0,0.0,0-18(6),0-14(6),,Abhishek Sharma,MI,6-212 (120)
S03M026,2,41,24,1,10.25,0.0,0-33(18),1-8(6),,V Kaverappa,SRH,3-213 (111)
S03M061,1,16,12,1,8.0,1.0,,,1-16(12),Kartik Tyagi,PBKS,5-178 (120)
S03M066,1,26,12,0,13.0,0.0,,,0-26(12),Kartik Tyagi,PBKS,4-204 (120)
S03M003,1,38,24,0,9.5,0.0,0-27(18),,0-11(6),Mustafizur Rahman,DC,4-194 (120)
S03M010,1,38,18,0,12.67,0.0,0-17(6),,0-21(12),Mustafizur Rahman,DC,4-216 (120)
S03M013,2,46,24,0,11.5,1.0,0-21(12),,0-25(12),Mustafizur Rahman,DC,6-205 (120)
S03M047,2,46,24,1,11.5,1.0,0-27(12),1-10(6),0-9(6),Mustafizur Rahman,DC,5-206 (120)
S03M030,2,45,24,1,11.25,0.0,,1-45(24),,S Gopal,DC,5-215 (117)
S03M015,2,47,24,1,11.75,1.0,0-32(18),,1-15(6),DL Chahar,PBKS,5-177 (120)
S03M023,1,48,24,1,12.0,0.0,,1-21(12),0-27(12),A Kamboj,RR,5-203 (120)
S03M003,2,57,24,0,14.25,1.0,0-37(12),,0-20(12),Mohsin Khan,RCB,8-183 (120)
S03M019,1,33,18,1,11.0,1.0,,1-4(6),0-29(12),Mohsin Khan,RCB,8-210 (120)
S03M002,1,55,24,0,13.75,1.0,0-42(18),0-13(6),,Jagjit Singh,CSK,5-192 (120)
S03M018,1,39,18,0,13.0,0.0,0-39(18),,,Jagjit Singh,CSK,2-201 (120)
S03M026,1,58,24,1,14.5,1.0,1-24(12),0-34(12),,Jagjit Singh,CSK,4-212 (120)
S03M017,2,11,6,0,11.0,1.0,0-11(6),,,MM Sharma,MI,10-107 (86)
S03M057,1,60,24,1,15.0,1.0,,1-14(6),0-46(18),MM Sharma,MI,7-211 (120)
S03M040,1,21,24,0,5.25,0.0,0-6(12),0-15(12),,CJ Green,RCB,5-149 (120)
S03M014,1,33,24,0,8.25,1.0,,0-33(24),,TM Head,CSK,9-177 (120)
S03M013,2,21,24,0,5.25,1.0,0-5(6),0-16(18),,MR Marsh,DC,6-205 (120)
